item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location
23174168605,473918762,YaMe.vn Official Store,Áo Khoác Hoodie Zipper Nam Nữ Họa Tiết Cá Tính Thương Hiệu Y2010 J.P.S 31 22160 |YaMe|,VND,8,2023-07-19,0,1,100011,,897000,897000,897000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
18092371395,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Tay Ngắn Thời Trang Thương Hiệu Y2010 SPEED 25 22351 |YaMe|,VND,40,2023-08-26,1,1,100011,,405650,405650,405650,427000,427000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
21719281103,473918762,YaMe.vn Official Store,Áo Thun Trơn Nam Tay Ngắn Đơn Giản Thương Hiệu Y2010 M9 20913 |YaMe|,VND,39,2022-07-04,43,21,100011,,177650,177650,177650,187000,187000,5,13,0,0,0,0,13,5.0,TP. Hồ Chí Minh
21488108173,473918762,YaMe.vn Official Store,Combo 5 Đôi Vớ Cổ Thấp Cổ Cao Giá Rẻ Thoáng Khí Thương Hiệu Y2010 V23 22025 |YaMe|,VND,57,2023-04-25,10,2,100011,,127000,127000,127000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
18664005537,473918762,YaMe.vn Official Store,Quần Jogger Dài Nam Đơn Giản Thời Trang Thương Hiệu Y2010 Thần Cổ Đại Horus Ver1 21499 |YaMe|,VND,35,2022-11-22,31,7,100011,,377150,377150,377150,397000,397000,5,9,0,0,0,2,7,4.777777777777778,TP. Hồ Chí Minh
11591163494,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Tay Dài Màu Trắng Đen Đơn Giản Thời Trang Y2010 M28 20641 |YaMe|,VND,38,2022-03-28,51,19,100011,,337250,337250,337250,355000,355000,5,22,0,0,1,1,20,4.863636363636363,TP. Hồ Chí Minh
18650092681,473918762,YaMe.vn Official Store,Quần Jean Dài Nam Slimfit Đơn Giản Thời Trang Thương Hiệu Y2010 B43 21623 |YaMe|,VND,13,2022-09-28,15,9,100011,,403750,403750,403750,425000,425000,5,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
23444400793,473918762,YaMe.vn Official Store,Vớ Tất Nam Nữ Unisex Cổ Thấp Đơn Giản Cao Cấp Thời Trang Thương Hiệu Y2010 Nguyên Bản V02 15530 |YaMe|,VND,22,2023-06-03,30,1,100011,,37050,37050,37050,39000,39000,5,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
17276333538,473918762,YaMe.vn Official Store,Quần Baggy Nam Dài Đơn Giản Y2010 Nguyên Bản Ver10 20799 |YaMe|,VND,249,2022-06-21,8,6,100011,,207000,207000,207000,399000,399000,48,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
20583428578,473918762,YaMe.vn Official Store,Áo Polo Nam Form Rộng Vải Cotton 2 Chiều Thấm Hút Phong Cách Năng Động Thương Hiệu Y2010 SPEED 23 223,VND,34,2023-08-27,1,1,100011,,263150,263150,263150,277000,277000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
15598823234,473918762,YaMe.vn Official Store,Quần Short Nam Đơn Giản Thời Trang Thương Hiệu Y2010 TSONS 72 21799 |YaMe|,VND,5,2023-05-22,7,4,100011,,287000,287000,287000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
21065814410,473918762,YaMe.vn Official Store,Áo Thun Nam Nữ Tay Ngắn Cổ Tròn  Thần Cổ Đại Horus Ver10 Thời Trang Thương Hiệu Y2010 21512 |YaMe|,VND,11,2022-11-30,35,33,100011,,227000,227000,227000,-1,-1,0,12,0,0,0,0,12,5.0,TP. Hồ Chí Minh
20739271581,473918762,YaMe.vn Official Store,Quần Short Nam Thể Thao Thời Trang Thương Hiệu Y2010 M10 20741 |YaMe|,VND,12,2022-08-27,22,6,100011,,257000,257000,257000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
13493262963,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Linh Vật Bbuff Y2010 Ver3 20274|YaMe|,VND,9,2022-05-31,33,25,100011,,285000,285000,285000,-1,-1,0,12,0,0,0,0,12,5.0,TP. Hồ Chí Minh
11595566427,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Đơn Giản Thần Cổ Đại Thương Hiệu Y2010 Horus Ver8 20796 |YaMe|,VND,14,2022-05-17,78,38,100011,,213750,213750,213750,225000,225000,5,32,1,0,0,0,31,4.875,TP. Hồ Chí Minh
21522719599,473918762,YaMe.vn Official Store,Áo Khoác Bomber Nam Nữ Form Rộng Kiểu Đơn Giản Y2010 Nguyên Bản Ver42 20734 |YaMe|,VND,5,2022-07-12,43,33,100011,,597000,597000,597000,-1,-1,0,17,0,0,0,0,17,5.0,TP. Hồ Chí Minh
22078207219,473918762,YaMe.vn Official Store,Quần Dài Vải Nam Thời Trang Thương Hiệu Y2010 SPEED 22 22387 |YaMe|,VND,6,2023-08-27,0,2,100011,,527000,527000,527000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
23406770384,473918762,YaMe.vn Official Store,Quần Jogger Dài Nam Đơn Giản Thời Trang Thương Hiệu Y2010 Thần Cổ Đại Horus Ver1 21541 |YaMe|,VND,8,2022-11-22,10,5,100011,,397000,397000,397000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
19239267799,473918762,YaMe.vn Official Store,Áo Thun Nam Thể Thao Tay Ngắn Cổ Tròn Thời Trang Thương Hiệu Y2010 M28 21072 |YaMe|,VND,32,2022-08-27,12,5,100011,,287000,287000,287000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
22017490525,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Sọc Dọc Tay Dài Sợi Bamboo Đơn Giản Thời Trang Thương Hiệu Y2010 Ver48 21404 |YaMe|,VND,43,2023-01-09,10,5,100011,,397000,397000,397000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
16995833712,473918762,YaMe.vn Official Store,Áo Polo Nam Form Rộng Vải Cotton 2 Chiều Thấm Hút Phong Cách Cá Tính Năng Động Thương Hiệu Y2010 SPEED 04 22342 |YaMe|,VND,20,2023-08-27,1,2,100011,,310650,310650,310650,327000,327000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
13964318091,473918762,YaMe.vn Official Store,Áo Thun Nam Nữ Form Rộng Cổ Tròn Y2010 Linh Vật Thời Trang Thương Hiệu Y2010 Bbuff Ver11 20480 |YaMe|,VND,7,2021-12-27,48,138,100011,,225000,225000,225000,-1,-1,0,14,0,0,0,0,14,5.0,TP. Hồ Chí Minh
12197536656,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Tay Ngắn Đơn Giản Thời Trang Thương Hiệu Y2010 Nguyên Bản Ver54 21492 |YaMe|,VND,11,2022-11-15,2,6,100011,,310650,310650,310650,327000,327000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
22147004754,473918762,YaMe.vn Official Store,Áo Thun 3 Lỗ Nam Thoải Mái Cá Tính Thương Hiệu Y2010 J.P.S 15 22137 |YaMe|,VND,12,2023-07-02,8,2,100011,,282150,282150,282150,297000,297000,5,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
21847647894,473918762,YaMe.vn Official Store,Giày Casual Nam Thời Trang Thương Hiệu Y2010 Nguyên Bản A1 2022 21284 |YaMe|,VND,9,2022-09-20,5,6,100012,,500650,500650,500650,527000,527000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
12796565453,473918762,YaMe.vn Official Store,Áo Polo Thể Thao Nam Tập Gym Thoáng Mát Co Giãn Chuẩn Form Thương Hiệu Y2010 M27 21035 |YaMe|,VND,12,2022-09-20,12,5,100011,,272650,272650,272650,287000,287000,5,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
21467067334,473918762,YaMe.vn Official Store,Dép Kẹp Nam Màu Xám Đơn Giản Thời Trang Thương Hiệu Y2010 Nguyên Bản E1 2022 21585 |YaMe|,VND,10,2022-12-06,1,3,100012,,297000,297000,297000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
6393777109,473918762,YaMe.vn Official Store,Thắt Lưng Nam Khóa Tự Động Cao Cấp Chất Liệu Da Bò Thương Hiệu Y2010 Tặng Kèm Box D05 18636 |YaMe|,VND,32,2021-07-06,30,9,100009,Y2010,270750,270750,270750,285000,285000,5,10,0,0,0,0,10,5.0,TP. Hồ Chí Minh
22844411442,473918762,YaMe.vn Official Store,Áo Thun Nam Nữ Unisex Form Rộng Tay Ngắn Cổ Tròn Thời Trang Thương Hiệu Y2010 The Day’s Eye 05 22045 |YaMe|,VND,38,2023-06-03,17,3,100011,,257000,257000,257000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
21111509978,473918762,YaMe.vn Official Store,Khăn Tắm Thấm Hút Kháng Khuẩn Thời Trang Y2010 M4 20830 |YaMe|,VND,12,2022-06-14,7,2,100636,,189050,189050,189050,199000,199000,5,4,0,1,0,0,3,4.25,TP. Hồ Chí Minh
19745148148,473918762,YaMe.vn Official Store,Quần Dài Vải Nam Đơn Giản Thời Trang Thương Hiệu Y2010 Nguyên Bản Ver17 21027 |YaMe|,VND,8,2022-09-13,9,9,100011,,397000,397000,397000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
18870993056,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Đơn Giản Ngân Hà Space Thời Trang Thương Hiệu Y2010 Ver35 21513 |YaMe|,VND,10,2023-01-10,60,32,100011,,187150,187150,187150,197000,197000,5,22,0,0,0,1,21,4.954545454545454,TP. Hồ Chí Minh
20034663870,473918762,YaMe.vn Official Store,Áo Thun Sweater Nam Dài Tay Đơn Giản Thương Hiệu Thời Trang M14 20937 |YaMe|,VND,14,2022-08-15,19,13,100011,,327000,327000,327000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
17086409932,473918762,YaMe.vn Official Store,Balo Daily Nam Nữ Thời Trang Thương Hiệu Y2010 Ver8 21604 |YaMe|,VND,4,2022-09-28,83,44,100533,,377150,377150,377150,397000,397000,5,23,0,0,0,0,23,5.0,TP. Hồ Chí Minh
19939288414,473918762,YaMe.vn Official Store,Combo 3 Quần Lót Tam Giác Nam Chất Liệu Bamboo Co Giãn Thoải Mái Y2010 M9  21548 |YaMe|,VND,47,2022-08-27,3,2,100011,,92150,92150,263150,97000,277000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
22813400841,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Thần Cổ Đại Khepri Thời Trang Thương Hiệu Y2010 Ver7 21793 |YaMe|,VND,9,2022-12-22,2,1,100011,,227000,227000,227000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
17028547564,473918762,YaMe.vn Official Store,Áo Thun Polo Nam Đơn Giản Thương Hiệu Y2010 12VAHDT Văn Hiến Chi Bang Ver11 20651 |YaMe|,VND,33,2022-03-21,29,25,100011,,270750,270750,270750,285000,285000,5,14,0,0,0,0,14,5.0,TP. Hồ Chí Minh
18240944415,473918762,YaMe.vn Official Store,Quần Short Kaki Nhung Nam Đơn Giản Thời Trang Thương Hiệu Y2010 Nguyên Bản Ver31 20851 |YaMe|,VND,31,2022-09-01,17,8,100011,,327000,327000,327000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
23033637987,473918762,YaMe.vn Official Store,Giày Casual Nam Nguyên Bản Thời Trang Thương Hiệu Y2010 Nguyên Bản A5 2023 21683 |YaMe|,VND,10,2023-03-21,3,4,100012,,529150,529150,529150,557000,557000,5,2,1,0,0,0,1,3.0,TP. Hồ Chí Minh
22603807322,473918762,YaMe.vn Official Store,Áo Thun Sweater Nam Nữ Đơn Giản Thời Trang Thương Hiệu Y2010 Nguyên Bản Ver91 21466 |YaMe|,VND,8,2022-11-04,21,20,100011,,339150,339150,339150,357000,357000,5,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
2976122145,473918762,YaMe.vn Official Store,Áo Thun Thể Thao Nam Cổ Tròn Đơn Giản Y2010 M6 20158 |YaMe|,VND,64,2021-07-07,29,11,100011,YaMe.vn,185000,185000,185000,-1,-1,0,10,0,0,0,1,9,4.9,TP. Hồ Chí Minh
4493865017,473918762,YaMe.vn Official Store,Áo Phông Nam Form Rộng Cá Tính Y2010 Ngân Hà Astronaut M1 20224,VND,8,2021-07-07,67,31,100011,Y2010,199000,199000,199000,-1,-1,0,23,0,0,0,1,22,4.956521739130435,TP. Hồ Chí Minh
23667395239,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Tay Dài Đơn Giản Sợi Modal Thời Trang Thương Hiệu Y2010 TSONS 32 21300 |YaMe|,VND,28,2023-05-09,6,4,100011,,339150,339150,339150,357000,357000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
15321323040,473918762,YaMe.vn Official Store,Quần Short Dù Nam Thể Thao Thương Hiệu Y2010 M3 20227,VND,11,2021-12-19,17,2,100011,,213750,213750,213750,225000,225000,5,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
15535374113,473918762,YaMe.vn Official Store,Vớ Nam Trơn Đơn Giản Khử Mùi Cao Cấp Thương Hiệu Y2010 V14 20586,VND,46,2022-01-11,47,8,100011,,75050,75050,79000,79000,79000,5,12,0,0,0,0,12,5.0,TP. Hồ Chí Minh
22052425698,473918762,YaMe.vn Official Store,Áo Khoác Gile Nam Cá Tính Thời Trang Thương Hiêu Y2010 SPEED 06 22367 |YaMe|,VND,8,2023-08-24,0,0,100011,,472150,472150,472150,497000,497000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
16779713769,473918762,YaMe.vn Official Store,Balo Nam Nữ Thời Trang Đi Học Đi Chơi Thương Hiệu Y2010 Ver5 21239 |YaMe|,VND,5,2022-07-19,58,52,100533,,339150,339150,339150,357000,357000,5,19,0,0,0,0,19,5.0,TP. Hồ Chí Minh
20185639832,473918762,YaMe.vn Official Store,Giày Casual Nam Đơn Giản Thời Trang Thương Hiệu Y2010 Miền Gió Cát 15 22426 |YaMe|,VND,40,2023-10-25,0,0,100012,,557650,557650,557650,587000,587000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
19990019401,473918762,YaMe.vn Official Store,Áo Thun Nam Nữ Unisex Tay Ngắn Họa Tiết Hoa Cúc Thương Hiệu Y2010 The Day’s Eye 04 22044 |YaMe|,VND,19,2023-06-20,1,1,100011,,227000,227000,227000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
19388277965,473918762,YaMe.vn Official Store,Áo Sơ Mi Sọc Nam Tay Ngắn Cotton Cổ Cuban Thời Trang Thương Hiệu Y2010 TSONS 30 21407 |YaMe|,VND,28,2023-04-30,6,3,100011,,253650,253650,253650,267000,267000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
22947009202,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Thời Trang Thương Hiệu Y2010 J.P.S 39 22163 |YaMe|,VND,6,2023-07-02,9,3,100011,,357000,357000,357000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
13160152901,473918762,YaMe.vn Official Store,Áo Thun Nam Nữ Thời Trang Cá Tính Y2010 Cổ Tròn Ngân Hà Space Ver2 20420,VND,9,2021-12-13,80,72,100011,,255000,255000,255000,-1,-1,0,35,0,0,0,0,35,5.0,TP. Hồ Chí Minh
19392359936,473918762,YaMe.vn Official Store,Áo Sơ Mi NamTay Ngắn Cổ Lãnh Tụ Thời Trang Thương Hiệu Y2010 SPEED 36 22372 |YaMe|,VND,8,2023-08-26,0,0,100011,,434150,434150,434150,457000,457000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
22146017482,473918762,YaMe.vn Official Store,Áo Thun Sweater Nam Nữ Thời Trang Thương Hiệu Y2010 The Day’s Eye 19 22072 |YaMe|,VND,33,2023-06-20,7,13,100011,,397000,397000,397000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
19160099890,473918762,YaMe.vn Official Store,Quần Dài Nam Vải Kaki Đơn Giản Thời Trang  Thương Hiệu Y2010 Nguyên Bản Ver28 21497 |YaMe|,VND,12,2022-11-04,26,17,100011,,377150,377150,377150,397000,397000,5,8,0,0,1,1,6,4.625,TP. Hồ Chí Minh
19745122808,473918762,YaMe.vn Official Store,Áo Thun Nam Thể Thao Tay Ngắn Cổ Tròn Thời Trang Thương Hiệu Y2010 M35 21073 |YaMe|,VND,15,2022-09-13,9,2,100011,,244150,244150,244150,257000,257000,5,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
23812833361,473918762,YaMe.vn Official Store,Quần Jogger Dài Nam Thời Trang Thương Hiệu Y2010 Nguyên Bản Ver27 21454 |YaMe|,VND,8,2022-12-20,8,1,100011,,367000,367000,367000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
23471501466,473918762,YaMe.vn Official Store,Áo Khoác Gile Cao Cấp Nam Nữ Unisex Cá Tính Thời Trang Thương Hiệu Y2010 The Day’s Eye 11 22071 |YaMe|,VND,14,2023-06-20,11,21,100011,,377150,377150,377150,397000,397000,5,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
14661810330,473918762,YaMe.vn Official Store,Áo Thun Nam Nữ Tay Ngắn Form Rộng Cổ Tròn Y2010 Ngân Hà 4 Element Ver9 20308,VND,22,2022-03-10,72,42,100011,,213750,213750,213750,225000,225000,5,24,0,0,0,0,24,5.0,TP. Hồ Chí Minh
19359231501,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Thần Cổ Đại Athena Thời Trang Thương Hiệu Y2010 Ver3 21588 |YaMe|,VND,3,2022-11-01,6,2,100011,,257000,257000,257000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
23875031753,473918762,YaMe.vn Official Store,Ví Nam Dáng Ngang Đơn Giản Thời Trang Thương Hiệu Y2010 M1 22280 |YaMe|,VND,28,2023-07-26,2,1,100533,,287000,287000,287000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
22906769685,473918762,YaMe.vn Official Store,Quần Jogger Dài Nam Đơn Giản Thời Trang Thương Hiệu Y2010 Thần Cổ Đại Horus Ver1 21500 |YaMe|,VND,6,2022-11-22,2,3,100011,,397000,397000,397000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
19872718864,473918762,YaMe.vn Official Store,Quần Jogger Dài Nam Đơn Giản Thời Trang Thương Hiệu Y2010 Tối Giản M8 21109 |YaMe|,VND,13,2023-02-08,1,1,100011,,377150,377150,377150,397000,397000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
18127801892,473918762,YaMe.vn Official Store,Quần Dài Vải Nam Tối Giản Thời Trang Thương Hiệu Y2010 M9 20954 |YaMe|,VND,9,2022-07-26,2,1,100011,,377150,377150,377150,397000,397000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
23647012238,473918762,YaMe.vn Official Store,Áo Thun Nam Cá Tính Form Rộng Thương Hiệu Y2010 J.P.S 04 22117 |YaMe|,VND,14,2023-07-02,0,0,100011,,327000,327000,327000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
21881985519,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Trụ Thời Trang Thương Hiệu Y2010 J.P.S 28 22153 |YaMe|,VND,7,2023-07-18,7,9,100011,,348650,348650,348650,367000,367000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
22648676017,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Tay Ngắn Cổ Cuban Cá Tính Thời Trang Thương Hiệu Y2010 J.P.S 06 22146 |YaMe|,VND,3,2023-07-19,2,2,100011,,310650,310650,310650,327000,327000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
21381416553,473918762,YaMe.vn Official Store,Áo Thun Nam Form Rộng Cá Tính Thương Hiệu Y2010 J.P.S 38 22162 |YaMe|,VND,7,2023-07-02,7,0,100011,,327000,327000,327000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
22212817327,473918762,YaMe.vn Official Store,Áo Khoác Classic Nam Nữ Đơn Giản Thời Trang Thương Hiệu Y2010 Nguyên Bản Ver47 21149 |YaMe|,VND,5,2022-12-20,26,41,100011,,497000,497000,497000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
23644408030,473918762,YaMe.vn Official Store,Áo Thun Nam Nữ Unisex Form Rộng Tay Ngắn Cổ Tròn Thời Trang Thương Hiệu Y2010 The Day’s Eye 03 22043 |YaMe|,VND,14,2023-06-03,10,5,100011,,244150,244150,244150,257000,257000,5,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
21902796076,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Linh Vật Tigeer Thương Hiệu Y2010 Ver3 20732|YaMe|,VND,5,2022-05-17,15,2,100011,,255000,255000,255000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
22340634773,473918762,YaMe.vn Official Store,"Khăn Tắm Cotton Dày Dặn Cao Cắp ,Mềm Mại, Thấm Hút Tốt Thời Trang Thương HiệU Y2010 M8 21865 |YaMe|",VND,200,2023-04-25,4,0,100636,,157000,157000,157000,297000,297000,47,2,0,0,0,1,1,4.5,TP. Hồ Chí Minh
19082014571,473918762,YaMe.vn Official Store,Áo Sơ Mi  Nam Tay Dài Cá Tính Thời Trang Thương Hiệu Y2010 J.P.S 44 22174 |YaMe|,VND,4,2023-07-19,4,4,100011,,427000,427000,427000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
22301176996,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Đơn Giản Thời Trang Thương Hiệu Y2010 Nguyên Bản Ver117 21517 |YaMe|,VND,7,2022-10-20,7,7,100011,,227000,227000,227000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
19067989028,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Thần Cổ Đại Athena Thời Trang Thương Hiệu Y2010 Ver2 21586 |YaMe|,VND,4,2022-12-10,17,4,100011,,227000,227000,227000,-1,-1,0,6,0,0,0,1,5,4.833333333333333,TP. Hồ Chí Minh
18655571771,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Sọc Caro Tay Dài Form Rộng Thương Hiệu Y2010 Ver32 21219 |YaMe|,VND,5,2022-10-18,6,12,100011,,434150,434150,434150,457000,457000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
8175316212,473918762,YaMe.vn Official Store,Áo Thun Nam Thể Thao Cổ Tròn Y2010 M9 20160 |YaMe|,VND,7,2021-07-07,6,0,100011,Y2010,185000,185000,185000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
16778993369,473918762,YaMe.vn Official Store,Quần Nam Baggy Đơn Giản Thương Hiệu Y2010 Ver13 20881 |YaMe|,VND,15,2022-07-12,9,5,100011,,377150,377150,377150,397000,397000,5,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
14789998066,473918762,YaMe.vn Official Store,Quần Tây Dài Nam Tối Giản Thương Hiệu Y2010 M3 21221 |YaMe|,VND,277,2022-07-19,50,11,100011,,307000,307000,307000,425000,425000,28,18,1,0,0,1,16,4.722222222222222,TP. Hồ Chí Minh
19190956850,473918762,YaMe.vn Official Store,Áo Khoác Hoodie Zipper Nam Thời Trang Thương Hiệu Y2010 J.P.S 46  22176 |YaMe|,VND,4,2023-07-19,1,0,100011,,757000,757000,757000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
19076650858,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Thời Trang Thương Hiệu Y2010 Ngân Hà Space Ver40 21750 |YaMe|,VND,9,2023-03-21,5,1,100011,,215650,215650,215650,227000,227000,5,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
18590384467,473918762,YaMe.vn Official Store,Áo Polo Nam Tay Ngắn Thời Trang Thương Hiệu Y2010 J.P.S 26 22152 |YaMe|,VND,4,2023-07-02,10,5,100011,,427000,427000,427000,-1,-1,0,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh
23068573569,473918762,YaMe.vn Official Store,Quần Short  Dù Nam Đơn Giản Thời Trang Thương Hiệu Y2010 TSONS 56 21995 |YaMe|,VND,22,2023-05-22,3,1,100011,,244150,244150,244150,257000,257000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
22452697113,473918762,YaMe.vn Official Store,Áo Polo Nam Form Rộng Vải Cotton 2 Chiều Thấm Hút Tay Ngắn Phong Cách Năng Động Thương Hiệu Y2010 SPEED 39 22332 |YaMe|,VND,29,2023-08-27,2,1,100011,,310650,310650,310650,327000,327000,5,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
22473956843,473918762,YaMe.vn Official Store,Áo Khoác Gile Nam Nữ Thời Trang Thương Hiệu Y2010 J.P.S 13 22120 |YaMe|,VND,34,2023-07-17,0,2,100011,,657000,657000,657000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
16597986320,473918762,YaMe.vn Official Store,Áo Thun Nam Tay Ngắn Cổ Tròn Thời Trang Thương Hiệu Y2010 J.P.S 17 22140 |YaMe|,VND,14,2023-07-02,1,7,100011,,472150,472150,472150,497000,497000,5,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
22917721095,473918762,YaMe.vn Official Store,Quần Short Nam Đơn Giản Nguyên Bản Thời Trang Thương Hiệu Y2010 Ver44 21644 |YaMe|,VND,68,2023-01-10,19,2,100011,,357000,357000,357000,-1,-1,0,6,0,0,0,0,6,5.0,TP. Hồ Chí Minh
20979602480,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Tay Ngắn Thời Trang Thương Hiệu Y2010 TSONS 34 21336 |YaMe|,VND,15,2023-05-09,34,19,100011,,225150,225150,225150,237000,237000,5,13,0,0,0,2,11,4.846153846153846,TP. Hồ Chí Minh
21027811992,473918762,YaMe.vn Official Store,Quần Short Kaki Nam Đơn Giản Y2010 Nguyên Bản Ver24 21011 |YaMe|,VND,7,2022-07-26,5,4,100011,,397000,397000,397000,-1,-1,0,1,0,0,1,0,0,3.0,TP. Hồ Chí Minh
13699049459,473918762,YaMe.vn Official Store,Áo Sơ Mi Nam Tay Dài Thời Trang Thương Hiệu Y2010 Cosmo 13 22179 |YaMe|,VND,20,2023-07-30,4,0,100011,,301150,301150,301150,317000,317000,5,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
16497665601,473918762,YaMe.vn Official Store,Áo Polo Nam Nữ Form Rộng Đơn Giản Thời Trang Thương Hiệu Y2010 The Day’s Eye 37 22097 |YaMe|,VND,18,2023-06-03,4,6,100011,,272650,272650,272650,287000,287000,5,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
14985368249,473918762,YaMe.vn Official Store,Quần Short Nam Thời Trang Thể Thao Thương Hiệu Y2010 M6 20787|YaMe|,VND,14,2022-05-24,10,1,100011,,242250,242250,242250,255000,255000,5,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
