,item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
0,19777374059,210001661,Routine Official,Áo Khoác Gió Unisex Phối Màu Form Regular - Routine 10F22WJAU001,VND,36,2023-06-01,7,6,100011,,410000,410000,410000,599000,599000,32,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,15599182890,210001661,Routine Official,Áo Thun Nam Tay Ngắn Hình Tết Quý Mão Form Regular - Routine 10F22TSS017,VND,35,2023-06-01,8,5,100011,,249000,249000,249000,349000,349000,29,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,22281811884,210001661,Routine Official,Đầm Nữ Polo Tay Ngắn Cotton Pique In Form Straight - Routine 10S23DREW034,VND,38,2023-06-01,0,1,100017,,509600,509600,509600,520000,520000,2,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22284140810,210001661,Routine Official,Áo Polo Nam Tay Ngắn Cổ Khóa Kéo Phối Màu Form Fitted - Routine 10S23POL012,VND,66,2023-06-01,1,0,100011,,439000,439000,439000,540000,540000,19,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20659851176,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Trơn Form Fitted - Routine 10F22SHL046,VND,5,2023-06-01,8,1,100011,,299000,299000,299000,519000,519000,42,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,10082796409,210001661,Routine Official,Áo Sơ Mi Nam Tay Ngắn Cổ V Form Loose - Routine 10S21SHS020,VND,7,2023-06-02,64,51,100011,,249000,249000,249000,380000,380000,34,14,0,1,0,0,13,4.785714285714286,TP. Hồ Chí Minh,2023-11-12
0,16693113891,210001661,Routine Official,Áo Thun Tay Ngắn Nam In Họa Tiết Rubber Form Fitted - Routine 10F22TSS005,VND,61,2023-06-02,52,7,100011,,199000,199000,199000,280000,280000,29,17,1,0,1,1,14,4.588235294117647,TP. Hồ Chí Minh,2023-11-12
0,22281811883,210001661,Routine Official,Đầm Midi Kiểu T- Routineshirt Tay Ngắn Trơn Form A Line - Routine 10S23DREW007,VND,8,2023-06-02,1,0,100017,,420000,420000,420000,499000,499000,16,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,16195426211,210001661,Routine Official,Quần Lót Bikini Nữ Trơn Không Đường May - Routine 10S23UNDW001,VND,33,2023-06-02,6,0,100017,,94000,94000,94000,95000,95000,1,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,16694890634,210001661,Routine Official,Quần Jean Nữ Trơn Phối Lai Form Straight - Routine 10S23DPAW013,VND,5,2023-06-02,17,35,100017,,569000,569000,569000,579000,579000,2,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,22013066636,210001661,Routine Official,Quần Short Jean Nam Trơn Form Straight - Routine 10S21DPS009,VND,6,2023-06-02,30,13,100011,,219000,219000,219000,390000,390000,44,5,0,0,0,1,4,4.8,TP. Hồ Chí Minh,2023-11-12
0,16084571741,210001661,Routine Official,Áo Khoác Nhung Nam Cotton Form Regular - Routine 10F21JAC022,VND,1,2023-06-02,23,27,100011,,729000,729000,729000,1150000,1150000,37,6,0,0,0,0,6,5.0,TP. Hồ Chí Minh,2023-11-12
0,23071080500,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Thêu Họa Tiết Form Fitted - Routine 10F22SHL005,VND,25,2023-06-02,11,7,100011,,299000,299000,299000,450000,450000,34,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,15737086516,210001661,Routine Official,Nón Lưỡi Trai Kaki Có Hình Thêu Freesize - Routine 10S21CAP002,VND,22,2023-06-03,0,1,100009,,149000,149000,149000,190000,190000,22,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23579260455,210001661,Routine Official,Áo Sơ Mi Nữ Tay Dài Coffee Túi Đắp Trơn Form Loose - Routine 10S23SHLW025,VND,24,2023-06-03,2,5,100017,,490000,490000,490000,579000,579000,15,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,14496555200,210001661,Routine Official,Quần Vải Nam Túi Chéo Form Slim - Routine 10F22PFO005,VND,23,2023-06-03,37,21,100011,,379000,379000,379000,529000,529000,28,6,0,0,0,0,6,5.0,TP. Hồ Chí Minh,2023-11-12
0,22370237453,210001661,Routine Official,Nón Thời Trang In Họa Tiết Freesize - Routine 10F22CAP002,VND,13,2023-06-03,3,5,100009,,199000,199000,199000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23126928950,210001661,Routine Official,Áo Polo Nam Tay Ngắn Phối Màu Cổ Form Fitted - Routine 10F22POL023R1,VND,370,2023-06-03,20,12,100011,,319000,319000,480000,480000,480000,34,6,0,0,0,0,6,5.0,TP. Hồ Chí Minh,2023-11-12
0,18778557601,210001661,Routine Official,Áo Thun Nam Tay Ngắn Cotton Thêu Form Fitted - Routine 10F22TSS001,VND,137,2023-06-03,15,6,100011,,199000,199000,199000,320000,320000,38,4,0,0,0,1,3,4.75,TP. Hồ Chí Minh,2023-11-12
0,16798240104,210001661,Routine Official,Áo Thun Nam Tay Ngắn Kẻ Sọc Form Fitted - Routine 10F22TSS007,VND,20,2023-06-03,1,3,100011,,199000,199000,199000,320000,320000,38,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,18973859431,210001661,Routine Official,Quần Kaki Nữ Lửng Túi Ẩn Form Straight Crop - Routine 10F22PCAW003,VND,287,2023-06-03,26,14,100017,,390000,390000,390000,519000,519000,25,5,0,0,0,1,4,4.8,TP. Hồ Chí Minh,2023-11-12
0,23470205553,210001661,Routine Official,Áo Thun Nam Tay Ngắn Vải Coffee In Form Loose - Routine 10S23TSS060,VND,2,2023-06-03,21,17,100011,,399000,399000,399000,499000,499000,20,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,22627890879,210001661,Routine Official,Quần Dài Kaki Nam Twill Form Slim - Routine 10F22PCA001,VND,15,2023-06-03,23,13,100011,,379000,379000,379000,550000,550000,31,6,0,0,0,0,6,5.0,TP. Hồ Chí Minh,2023-11-12
0,20280918159,210001661,Routine Official,Áo Polo Nam Tay Ngắn Phối Tape Kẻ Sọc Form Fitted - Routine 10F22POL009,VND,26,2023-06-03,10,5,100011,,299000,299000,299000,450000,450000,34,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,19261282503,210001661,Routine Official,Quần Jean Nam Premium Trơn Co Giãn Form Slim - Routine 10F22DPA025,VND,2,2023-06-03,50,17,100011,,479000,479000,479000,680000,680000,30,9,0,0,0,2,7,4.777777777777778,TP. Hồ Chí Minh,2023-11-12
0,18280597650,210001661,Routine Official,Áo Sơ Mi Nữ Tay Dài Kẻ Sọc Form Loose - Routine 10S23SHLW002,VND,12,2023-06-03,10,11,100017,,490000,490000,490000,579000,579000,15,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,18583823877,210001661,Routine Official,Áo Sơ Mi Nữ Tay Dài Coffee Xếp Ly Sau Form Loose - Routine 10S23SHLW024,VND,26,2023-06-03,0,2,100017,,410000,410000,410000,549000,549000,25,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,20469246744,210001661,Routine Official,Áo Len Dệt Kim Nữ Cổ Cao Tay Dài Trơn Form Regular - Routine 10F22KNIW007,VND,14,2023-06-03,24,33,100017,,319000,319000,319000,485000,485000,34,7,2,0,0,0,5,3.857142857142857,TP. Hồ Chí Minh,2023-11-12
0,22174763759,210001661,Routine Official,Quần Vải Nam Gập Ly Form Straight Crop - Routine 10S22PFO002,VND,6,2023-06-03,1,8,100011,,379000,379000,379000,520000,520000,27,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,10599088524,210001661,Routine Official,Chân Váy Jean Nữ Dáng Dài Form Regular - Routine 10F22DSKW002,VND,21,2023-06-03,5,9,100017,,520000,520000,520000,529000,529000,2,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,19957142452,210001661,Routine Official,Quần Vải Nam Wool Trơn Form Straight Crop - Routine 10F21PFO006,VND,2,2023-06-05,4,10,100011,,329000,329000,329000,575000,575000,43,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,19974235871,210001661,Routine Official,Áo Thun Thể Thao Nam Tay Ngắn Rã Vai Form Regular - Routine 10F22TSSA002,VND,77,2023-06-05,60,13,100011,,159000,159000,159000,199000,199000,20,14,0,0,0,0,14,5.0,TP. Hồ Chí Minh,2023-11-12
0,21689517498,210001661,Routine Official,Đầm Nữ Chữ A 2 Dây Cổ V Kẻ Caro Form Aline - Routine 10S23DREW028,VND,4,2023-06-06,9,36,100017,,687000,687000,687000,699000,699000,2,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23938944400,210001661,Routine Official,Đầm Mini Nữ Nhún Tay Form A Line - Routine 10F22DREW010,VND,23,2023-06-06,0,3,100017,,379000,379000,379000,579000,579000,35,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22281811901,210001661,Routine Official,Áo Thun Nữ Tay Ngắn Cổ Tròn Kẻ Sọc Ngang Form Fitted - Routine 10S23TSSW012,VND,88,2023-06-06,1,3,100017,,294000,294000,294000,299000,299000,2,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,23226923011,210001661,Routine Official,Áo Polo Nam Tay Ngắn Basic Form Slim - Routine 10F22POL002,VND,6,2023-06-06,52,42,100011,,299000,299000,299000,420000,420000,29,12,0,0,0,0,12,5.0,TP. Hồ Chí Minh,2023-11-12
0,23081112999,210001661,Routine Official,Áo Thun Nam Tay Ngắn Cổ Tròn Sọc Gân Trơn Form Fitted - Routine 10S23TSS070,VND,74,2023-06-06,0,1,100011,,343000,343000,343000,349000,349000,2,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22281811904,210001661,Routine Official,Áo Thun Nữ Tay Ngắn Cổ Tròn Sọc Gân Trơn Form Fitted - Routine 10S23TSSW001,VND,95,2023-06-06,3,1,100017,,149000,149000,149000,229000,229000,35,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,18383820215,210001661,Routine Official,Áo Polo Nam Tay Ngắn Vải Gân Túi Đắp Trơn Form Regular - Routine 10S23POL025,VND,204,2023-06-06,11,9,100011,,441000,441000,441000,449000,449000,2,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,19782233540,210001661,Routine Official,Combo 2 Quần Lót Nam Trơn Form Brief - Routine 10S22UND003,VND,46,2023-06-06,9,2,100011,,196000,196000,196000,199000,199000,2,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,22279263327,210001661,Routine Official,Quần Jogger Kaki Form Jogger - Routine 10F22PJO004,VND,1,2023-06-06,4,3,100011,,580000,580000,580000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,19680458251,210001661,Routine Official,Áo Khoác Jean Nữ Tay Dài Trơn Form Regular - Routine 10S22DJAW001,VND,2,2023-06-06,3,14,100017,,639000,639000,639000,650000,650000,2,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,12899494929,210001661,Routine Official,Áo Thun Tay Ngắn Nam In Hình Quý Mão Form Loose - Routine 10F22TSS016,VND,2,2023-06-06,11,16,100011,,249000,249000,349000,349000,349000,29,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,20480447514,210001661,Routine Official,Đồ Bơi Bikini Nữ 2 Mảnh - Routine 10S22SWIW001,VND,1,2023-06-06,4,1,100637,,329000,329000,329000,450000,450000,27,1,1,0,0,0,0,1.0,TP. Hồ Chí Minh,2023-11-12
0,17989040958,210001661,Routine Official,Áo Len Dệt Kim Nam Tay Dài Trơn Form Regular - Routine 10F22KNI011,VND,21,2023-06-06,10,9,100011,,379000,379000,379000,580000,580000,35,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,11882792264,210001661,Routine Official,Áo Sơ Mi Nam Tay Ngắn Kiểu Kimono Trơn Form Loose - Routine 10S21SHS019,VND,20,2023-06-06,125,66,100011,,299000,299000,299000,450000,450000,34,36,0,0,0,1,35,4.972222222222222,TP. Hồ Chí Minh,2023-11-12
0,23081112839,210001661,Routine Official,Áo Polo Nam Vải Gân Phối Bo Nẹp Trang Trí Form Fitted - Routine 10F23POL017,VND,43,2023-06-07,3,2,100011,,520000,520000,520000,529000,529000,2,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,15693461062,210001661,Routine Official,Áo Sơ Mi Tay Ngắn Nam Sợi Coffee Form Fitted - Routine 10S22SHS010CR1,VND,38,2023-06-07,27,14,100011,,299000,299000,299000,390000,390000,23,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,17747196689,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Thêu Form Oversize - Routine 10S21SHL011,VND,10,2023-06-07,63,48,100011,,299000,299000,299000,480000,480000,38,17,0,0,0,1,16,4.9411764705882355,TP. Hồ Chí Minh,2023-11-12
0,20159828782,210001661,Routine Official,Áo Sweater Nam Thêu Phối Piping Form Regular - Routine 10F22SWE005,VND,167,2023-06-07,7,4,100011,,399000,399000,399000,529000,529000,25,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,23570247060,210001661,Routine Official,Áo Croptop Kiểu Nữ Tay Ngắn Trơn Form Fitted Crop - Routine 10F22SHSW001,VND,22,2023-06-07,9,18,100017,,299000,299000,299000,389000,389000,23,3,0,0,0,1,2,4.666666666666667,TP. Hồ Chí Minh,2023-11-12
0,18273999822,210001661,Routine Official,Áo Len Cổ Tròn Nam Tay Dài Dệt Kiểu Form Fitted - Routine 10F22KNI002,VND,25,2023-06-07,1,1,100011,,299000,299000,299000,499000,499000,40,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22152983696,210001661,Routine Official,Túi Tote Linen Rút Dây Thời Trang - Routine 10S23BAGW008,VND,16,2023-06-07,0,1,100016,,196000,196000,196000,199000,199000,2,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,15836844294,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Trơn Form Slim - Routine 10S21SHL002,VND,7,2023-06-07,109,13,100011,,259000,259000,259000,420000,420000,38,25,0,0,1,1,23,4.88,TP. Hồ Chí Minh,2023-11-12
0,19869233482,210001661,Routine Official,Quần Dài Kaki Nữ Túi Kiểu Form Carrot - Routine 10F22PCAW002,VND,8,2023-06-07,65,110,100017,,379000,379000,379000,549000,549000,31,19,0,0,0,2,17,4.894736842105263,TP. Hồ Chí Minh,2023-11-12
0,22138954247,210001661,Routine Official,Áo Khoác Gió Nam Phối Tay Dài Form Regular - Routine 10F22WJA002,VND,49,2023-06-07,2,1,100011,,349000,349000,349000,559000,559000,38,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,15094813766,210001661,Routine Official,Áo Khoác Nam Chần Bông Polyester Cổ V Form Regular - Routine 10F21JAC012,VND,3,2023-06-07,46,13,100011,,599000,599000,599000,850000,850000,30,14,0,0,0,0,14,5.0,TP. Hồ Chí Minh,2023-11-12
0,21859872544,210001661,Routine Official,Áo Polo Nam Spandex Trơn Form Fitted - Routine 10S21POL001CR2,VND,2,2023-06-07,28,18,100011,,249000,249000,249000,350000,350000,29,6,0,0,0,0,6,5.0,TP. Hồ Chí Minh,2023-11-12
0,22035759897,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Kẻ Caro Form Fitted - Routine 10F21SHL019,VND,23,2023-06-07,38,2,100011,,299000,299000,299000,480000,480000,38,10,0,0,0,0,10,5.0,TP. Hồ Chí Minh,2023-11-12
0,18580939079,210001661,Routine Official,Áo Thun Nam Tay Ngắn Xẻ Tà Trơn Form Loose - Routine 10F22TSS022,VND,101,2023-06-07,6,2,100011,,249000,249000,249000,350000,350000,29,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,22774834521,210001661,Routine Official,Áo 2 Dây Nữ Cổ Tim Sọc Gân Trơn Form Slim - Routine 10S23TTOW003,VND,78,2023-06-07,0,0,100017,,129000,129000,129000,179000,179000,28,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,22026908948,210001661,Routine Official,Áo Polo Thể Thao Polyester Phối Viền Form Fitted - Routine 10F22POLA001,VND,76,2023-06-07,29,6,100011,,249000,249000,249000,379000,379000,34,6,0,0,0,0,6,5.0,TP. Hồ Chí Minh,2023-11-12
0,22026916557,210001661,Routine Official,Áo Tanktop Thể Thao Nam Sát Nách Trơn Form Regular - Routine 10F22TTOA002,VND,38,2023-06-07,71,7,100011,,99000,99000,169000,169000,169000,41,11,0,0,0,2,9,4.818181818181818,TP. Hồ Chí Minh,2023-11-12
0,20874294948,210001661,Routine Official,Áo Sơ Mi Nữ Tay Dài Thắt Dây Form Regular - Routine 10F22SHLW008,VND,341,2023-06-07,6,6,100017,,379000,379000,379000,529000,529000,28,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,16372636101,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Kẻ Sọc Form Fitted - Routine 10F21SHL007,VND,27,2023-06-08,36,11,100011,,299000,299000,299000,450000,450000,34,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,22100264128,210001661,Routine Official,Áo Nữ 2 Dây Cổ Đổ Trơn Form Fitted - Routine 10S21TTOW005,VND,19,2023-06-08,8,2,100017,,99000,99000,99000,190000,190000,48,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,22935682476,210001661,Routine Official,Áo Sơ Mi Tay Dài Nam In Họa Tiết Form Regular - Routine 10S22SHL002,VND,9,2023-06-08,12,2,100011,,299000,299000,299000,480000,480000,38,3,0,0,0,1,2,4.666666666666667,TP. Hồ Chí Minh,2023-11-12
0,22144664018,210001661,Routine Official,Đầm Nữ Cộc Tay Cotton Cổ Tròn Trơn Form Maxi - Routine 10S23DREW037,VND,32,2023-06-08,36,121,100017,,490000,490000,499000,499000,499000,2,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,21989529701,210001661,Routine Official,Đồ Bơi Bikini Nữ 2 Mảnh 2 Dây Lưng Cao Trơn - Routine 10S23SWIW001,VND,21,2023-06-08,7,11,100637,,420000,420000,420000,499000,499000,16,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,23949274724,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Form Regular - Routine 10F22SHL013,VND,15,2023-06-09,6,4,100011,,379000,379000,379000,549000,549000,31,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,19080938354,210001661,Routine Official,Áo Polo Nam Tay Ngắn Cổ V Phối Màu Form Fitted - Routine 10F22POL018,VND,45,2023-06-09,7,2,100011,,299000,299000,299000,450000,450000,34,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,23726513315,210001661,Routine Official,Áo Polo Nam Modal Trơn Form Fitted - Routine 10F21POL002,VND,22,2023-06-09,110,14,100011,,299000,299000,299000,420000,420000,29,21,0,0,0,1,20,4.9523809523809526,TP. Hồ Chí Minh,2023-11-12
0,23226906155,210001661,Routine Official,Quần Short Nỉ Nam Ống Rộng Nhãn Logo Form Relax - Routine 10F22PSH002,VND,79,2023-06-09,30,4,100011,,219000,219000,219000,380000,380000,42,2,0,0,0,1,1,4.5,TP. Hồ Chí Minh,2023-11-12
0,21257148451,210001661,Routine Official,Áo Thun Nam Tay Ngắn Kẻ Sọc Form Fitted - Routine 10F21TSS018,VND,15,2023-06-09,11,3,100011,,199000,199000,199000,320000,320000,38,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,18689889694,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Rút Dây In Họa Tiết Form Loose - Routine 10F22SHL034,VND,36,2023-06-09,4,4,100011,,349000,349000,349000,580000,580000,40,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,19851448362,210001661,Routine Official,Quần Short Kaki Nam Trơn Form Slim - Routine 10S21PSH001,VND,32,2023-06-12,81,12,100011,,299000,299000,299000,420000,420000,29,16,0,0,1,1,14,4.8125,TP. Hồ Chí Minh,2023-11-12
0,20374245529,210001661,Routine Official,Áo Tanktop Thể Thao Nam Sát Nách Form Regular - Routine 10F22TTOA001,VND,52,2023-06-13,71,23,100011,,99000,99000,149000,149000,149000,34,19,0,0,0,1,18,4.947368421052632,TP. Hồ Chí Minh,2023-11-12
0,22610371449,210001661,Routine Official,Quần Jean Nữ Trơn Form Skinny - Routine 10F21DPAW002CR1,VND,149,2023-06-13,7,5,100017,,335000,335000,335000,480000,480000,30,1,0,0,0,1,0,4.0,TP. Hồ Chí Minh,2023-11-12
0,23713070180,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Trơn Gấp Ly Sau Form Regular - Routine 10F21SHL011,VND,45,2023-06-13,11,7,100011,,349000,349000,349000,550000,550000,37,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,23203668021,210001661,Routine Official,Áo Khoác Nam Tay Dài Trơn Túi Oversize Form Regular - Routine 10F22JAC008,VND,22,2023-06-13,13,20,100011,,599000,599000,599000,779000,779000,23,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,22026418709,210001661,Routine Official,Quần Short Kaki Nam Túi Oversize Form Regular - Routine 10F22PSH011,VND,61,2023-06-13,1,1,100011,,311000,311000,311000,480000,480000,35,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,14794625867,210001661,Routine Official,Áo Len Dệt Kim Nam Tay Dài Trơn Form Fitted - Routine 10F22KNI013,VND,14,2023-06-13,2,2,100011,,410000,410000,410000,550000,550000,25,1,0,0,1,0,0,3.0,TP. Hồ Chí Minh,2023-11-12
0,19491179139,210001661,Routine Official,Áo Thun Nữ Tay Ngắn In Họa Tiết Form Regular Crop - Routine 10F22TSSW009,VND,11,2023-06-14,2,1,100017,,179000,179000,179000,249000,249000,28,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
0,23745590706,210001661,Routine Official,Áo Thun Nam Tay Ngắn Cắt Rã Trơn Form Fitted - Routine 10F22TSS010,VND,54,2023-06-14,9,5,100011,,249000,249000,249000,350000,350000,29,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,22044709432,210001661,Routine Official,Quần Vải Nam Polyester Form Relax - Routine 10F22PFO013,VND,5,2023-06-14,12,27,100011,,450000,450000,450000,620000,620000,27,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,23044686341,210001661,Routine Official,Áo Len Nữ 2 Dây Dệt Gân Phối Sọc Form Slim - Routine 10S23KNIW004,VND,20,2023-06-14,9,8,100017,,259000,259000,259000,329000,329000,21,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,22470169647,210001661,Routine Official,Quần Vải Nữ Ống Rộng Rút Dây Trơn Form Wide Leg - Routine 10S23PFOW017,VND,19,2023-06-14,24,47,100017,,569000,569000,569000,579000,579000,2,6,0,0,0,1,5,4.833333333333333,TP. Hồ Chí Minh,2023-11-12
0,19651311175,210001661,Routine Official,Đầm Nữ Xếp Ly Tay Ngắn Khoét Thân Sau Form Fitted - Routine 10S21DREW023,VND,21,2023-06-14,8,6,100017,,490000,490000,490000,830000,830000,41,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,19059889965,210001661,Routine Official,Quần Kaki Nam Cotton Spandex Form Slim - Routine 10F21PCA001CR1,VND,294,2023-06-14,43,17,100011,,310000,310000,310000,480000,480000,35,9,0,0,1,0,8,4.777777777777778,TP. Hồ Chí Minh,2023-11-12
0,20478542019,210001661,Routine Official,Áo Polo Nam Tay Ngắn Thêu Họa Tiết Form Fitted - Routine 10F22POL025,VND,40,2023-06-14,6,1,100011,,259000,259000,259000,419000,419000,38,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,16659494002,210001661,Routine Official,Đầm Nữ Nhún Vai Tay Lửng Cổ V Form Fitted - Routine 10S21DREW006,VND,47,2023-06-14,23,33,100017,,490000,490000,490000,750000,750000,35,5,0,0,0,1,4,4.8,TP. Hồ Chí Minh,2023-11-12
0,23340500856,210001661,Routine Official,Đầm Nữ Mini Sát Nách Cổ Thuyền Form Fitted - Routine 10F21DREW033,VND,75,2023-06-14,24,8,100017,,490000,490000,490000,650000,650000,25,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh,2023-11-12
0,17398750158,210001661,Routine Official,Áo Polo Nam Tay Bo Nhãn Trang Trí Form Fitted - Routine 10S23POL010,VND,158,2023-06-14,15,4,100011,,399000,399000,429000,429000,429000,7,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,20478542022,210001661,Routine Official,Quần Dài Kaki Nam Dobby Form Slim - Routine 10F22PCA005,VND,37,2023-06-14,11,7,100011,,379000,379000,379000,550000,550000,31,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh,2023-11-12
0,20478542023,210001661,Routine Official,Áo Sơ Mi Nam Tay Ngắn Oxford Trơn Form Fitted - Routine 10F22SHS002C,VND,6,2023-06-15,1,32,100011,,259000,259000,259000,420000,420000,38,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh,2023-11-12
0,17789047705,210001661,Routine Official,Áo Len Dệt Kim Nam Tay Dài Cổ Tròn Form Regular - Routine 10F22KNI010,VND,2,2023-06-15,15,20,100011,,399000,399000,399000,650000,650000,39,6,0,0,0,1,5,4.833333333333333,TP. Hồ Chí Minh,2023-11-12
0,13258255457,210001661,Routine Official,Áo Phông Nam Tay Ngắn Có Túi Form Loose - Routine 10F20TSH044,VND,5,2023-06-15,189,12,100011,,199000,199000,199000,390000,390000,49,42,0,2,2,3,35,4.690476190476191,TP. Hồ Chí Minh,2023-11-12
0,19808270958,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Kẻ Sọc Form Fitted - Routine 10S21SHL041,VND,23,2023-06-15,40,13,100011,,299000,299000,299000,450000,450000,34,13,0,0,0,1,12,4.923076923076923,TP. Hồ Chí Minh,2023-11-12
0,23627891652,210001661,Routine Official,Áo Thun Nữ Tay Ngắn In Form Regular Crop - Routine 10S22TSSW002,VND,36,2023-06-15,14,7,100017,,179000,179000,179000,320000,320000,44,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,22313035778,210001661,Routine Official,Vớ Dài Thể Thao Phối Sọc Freesize - Routine 10S22SOC009,VND,22,2023-06-15,104,10,100011,,50000,50000,50000,-1,-1,0,21,0,0,1,1,19,4.857142857142857,TP. Hồ Chí Minh,2023-11-12
0,13697350927,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Trơn Form Fitted - Routine 10F22SHL047,VND,21,2023-06-15,10,1,100011,,349000,349000,349000,580000,580000,40,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,18974285662,210001661,Routine Official,Đầm Nữ Tay Lửng Corduroy Trơn Form Straight - Routine 10F22DREW012,VND,7,2023-06-15,7,22,100017,,490000,490000,490000,699000,699000,30,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
